1754597435.569066 server started (12692): version 3.5a, socket /tmp/tmux-0/default, protocol 8
1754597435.569098 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597435.569111 using libevent 2.1.12-stable poll
1754597435.569117 using ncurses 6.5 20240427
1754597435.582888 cmd_parse_build_commands 0:2 0:28: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1754597435.582890 cmd_parse_build_commands 0:2 0:29: h
1754597435.582893 cmd_parse_build_commands 0:2 0:30 0:0: copy-mode
1754597435.582896 cmd_parse_build_commands 0:2 0:30 0:1: -q
1754597435.582899 cmd_parse_build_commands 0:2 0:30 1:0: set-buffer
1754597435.582902 cmd_parse_build_commands 0:2 0:30 1:1: --
1754597435.582904 cmd_parse_build_commands 0:2 0:30 1:2: #{q:mouse_hyperlink}
1754597435.582907 cmd_parse_build_commands 0:2 0:31: 
1754597435.582910 cmd_parse_build_commands 0:2 0:32: Horizontal Split
1754597435.582912 cmd_parse_build_commands 0:2 0:33: h
1754597435.582915 cmd_parse_build_commands 0:2 0:34 0:0: split-window
1754597435.582918 cmd_parse_build_commands 0:2 0:34 0:1: -h
1754597435.582920 cmd_parse_build_commands 0:2 0:35: Vertical Split
1754597435.582923 cmd_parse_build_commands 0:2 0:36: v
1754597435.582926 cmd_parse_build_commands 0:2 0:37 0:0: split-window
1754597435.582929 cmd_parse_build_commands 0:2 0:37 0:1: -v
1754597435.582931 cmd_parse_build_commands 0:2 0:38: 
1754597435.582934 cmd_parse_build_commands 0:2 0:39: #{?#{>:#{window_panes},1},,-}Swap Up
1754597435.582937 cmd_parse_build_commands 0:2 0:40: u
1754597435.582939 cmd_parse_build_commands 0:2 0:41 0:0: swap-pane
1754597435.582942 cmd_parse_build_commands 0:2 0:41 0:1: -U
1754597435.582945 cmd_parse_build_commands 0:2 0:42: #{?#{>:#{window_panes},1},,-}Swap Down
1754597435.582947 cmd_parse_build_commands 0:2 0:43: d
1754597435.582950 cmd_parse_build_commands 0:2 0:44 0:0: swap-pane
1754597435.582953 cmd_parse_build_commands 0:2 0:44 0:1: -D
1754597435.582956 cmd_parse_build_commands 0:2 0:45: #{?pane_marked_set,,-}Swap Marked
1754597435.582959 cmd_parse_build_commands 0:2 0:46: s
1754597435.582962 cmd_parse_build_commands 0:2 0:47 0:0: swap-pane
1754597435.582964 cmd_parse_build_commands 0:2 0:48: 
1754597435.582967 cmd_parse_build_commands 0:2 0:49: Kill
1754597435.582969 cmd_parse_build_commands 0:2 0:50: X
1754597435.582972 cmd_parse_build_commands 0:2 0:51 0:0: kill-pane
1754597435.582975 cmd_parse_build_commands 0:2 0:52: Respawn
1754597435.582977 cmd_parse_build_commands 0:2 0:53: R
1754597435.582980 cmd_parse_build_commands 0:2 0:54 0:0: respawn-pane
1754597435.582983 cmd_parse_build_commands 0:2 0:54 0:1: -k
1754597435.582986 cmd_parse_build_commands 0:2 0:55: #{?pane_marked,Unmark,Mark}
1754597435.582988 cmd_parse_build_commands 0:2 0:56: m
1754597435.582991 cmd_parse_build_commands 0:2 0:57 0:0: select-pane
1754597435.582993 cmd_parse_build_commands 0:2 0:57 0:1: -m
1754597435.582996 cmd_parse_build_commands 0:2 0:58: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1754597435.582999 cmd_parse_build_commands 0:2 0:59: z
1754597435.583002 cmd_parse_build_commands 0:2 0:60 0:0: resize-pane
1754597435.583004 cmd_parse_build_commands 0:2 0:60 0:1: -Z
1754597435.583008 cmd_parse_build_commands 0:0: display-menu
1754597435.583010 cmd_parse_build_commands 0:1: -xP
1754597435.583013 cmd_parse_build_commands 0:2: -yP
1754597435.583016 cmd_parse_build_commands 0:3: -T
1754597435.583019 cmd_parse_build_commands 0:4: #[align=centre]#{pane_index} (#{pane_id})
1754597435.583021 cmd_parse_build_commands 0:5: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1754597435.583024 cmd_parse_build_commands 0:6: <
1754597435.583027 cmd_parse_build_commands 0:7 0:0: send
1754597435.583030 cmd_parse_build_commands 0:7 0:1: -X
1754597435.583032 cmd_parse_build_commands 0:7 0:2: history-top
1754597435.583035 cmd_parse_build_commands 0:8: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1754597435.583038 cmd_parse_build_commands 0:9: >
1754597435.583041 cmd_parse_build_commands 0:10 0:0: send
1754597435.583043 cmd_parse_build_commands 0:10 0:1: -X
1754597435.583046 cmd_parse_build_commands 0:10 0:2: history-bottom
1754597435.583049 cmd_parse_build_commands 0:11: 
1754597435.583052 cmd_parse_build_commands 0:12: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1754597435.583054 cmd_parse_build_commands 0:13: C-r
1754597435.583057 cmd_parse_build_commands 0:14 0:0: if
1754597435.583060 cmd_parse_build_commands 0:14 0:1: -F
1754597435.583062 cmd_parse_build_commands 0:14 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1754597435.583065 cmd_parse_build_commands 0:14 0:3: copy-mode -t=
1754597435.583068 cmd_parse_build_commands 0:14 1:0: send
1754597435.583070 cmd_parse_build_commands 0:14 1:1: -Xt=
1754597435.583073 cmd_parse_build_commands 0:14 1:2: search-backward
1754597435.583076 cmd_parse_build_commands 0:14 1:3: #{q:mouse_word}
1754597435.583079 cmd_parse_build_commands 0:15: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1754597435.583081 cmd_parse_build_commands 0:16: C-y
1754597435.583084 cmd_parse_build_commands 0:17 0:0: copy-mode
1754597435.583087 cmd_parse_build_commands 0:17 0:1: -q
1754597435.583090 cmd_parse_build_commands 0:17 1:0: send-keys
1754597435.583092 cmd_parse_build_commands 0:17 1:1: -l
1754597435.583095 cmd_parse_build_commands 0:17 1:2: --
1754597435.583097 cmd_parse_build_commands 0:17 1:3: #{q:mouse_word}
1754597435.583100 cmd_parse_build_commands 0:18: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1754597435.583103 cmd_parse_build_commands 0:19: c
1754597435.583106 cmd_parse_build_commands 0:20 0:0: copy-mode
1754597435.583108 cmd_parse_build_commands 0:20 0:1: -q
1754597435.583111 cmd_parse_build_commands 0:20 1:0: set-buffer
1754597435.583114 cmd_parse_build_commands 0:20 1:1: --
1754597435.583116 cmd_parse_build_commands 0:20 1:2: #{q:mouse_word}
1754597435.583119 cmd_parse_build_commands 0:21: #{?mouse_line,Copy Line,}
1754597435.583121 cmd_parse_build_commands 0:22: l
1754597435.583124 cmd_parse_build_commands 0:23 0:0: copy-mode
1754597435.583127 cmd_parse_build_commands 0:23 0:1: -q
1754597435.583129 cmd_parse_build_commands 0:23 1:0: set-buffer
1754597435.583132 cmd_parse_build_commands 0:23 1:1: --
1754597435.583134 cmd_parse_build_commands 0:23 1:2: #{q:mouse_line}
1754597435.583137 cmd_parse_build_commands 0:24: 
1754597435.583140 cmd_parse_build_commands 0:25: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1754597435.583143 cmd_parse_build_commands 0:26: C-h
1754597435.583145 cmd_parse_build_commands 0:27 0:0: copy-mode
1754597435.583148 cmd_parse_build_commands 0:27 0:1: -q
1754597435.583151 cmd_parse_build_commands 0:27 1:0: send-keys
1754597435.583153 cmd_parse_build_commands 0:27 1:1: -l
1754597435.583156 cmd_parse_build_commands 0:27 1:2: --
1754597435.583158 cmd_parse_build_commands 0:27 1:3: #{q:mouse_hyperlink}
1754597435.583161 cmd_parse_build_commands 0:28: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1754597435.583164 cmd_parse_build_commands 0:29: h
1754597435.583167 cmd_parse_build_commands 0:30 0:0: copy-mode
1754597435.583169 cmd_parse_build_commands 0:30 0:1: -q
1754597435.583172 cmd_parse_build_commands 0:30 1:0: set-buffer
1754597435.583175 cmd_parse_build_commands 0:30 1:1: --
1754597435.583177 cmd_parse_build_commands 0:30 1:2: #{q:mouse_hyperlink}
1754597435.583180 cmd_parse_build_commands 0:31: 
1754597435.583183 cmd_parse_build_commands 0:32: Horizontal Split
1754597435.583185 cmd_parse_build_commands 0:33: h
1754597435.583188 cmd_parse_build_commands 0:34 0:0: split-window
1754597435.583191 cmd_parse_build_commands 0:34 0:1: -h
1754597435.583193 cmd_parse_build_commands 0:35: Vertical Split
1754597435.583196 cmd_parse_build_commands 0:36: v
1754597435.583199 cmd_parse_build_commands 0:37 0:0: split-window
1754597435.583201 cmd_parse_build_commands 0:37 0:1: -v
1754597435.583204 cmd_parse_build_commands 0:38: 
1754597435.583206 cmd_parse_build_commands 0:39: #{?#{>:#{window_panes},1},,-}Swap Up
1754597435.583209 cmd_parse_build_commands 0:40: u
1754597435.583212 cmd_parse_build_commands 0:41 0:0: swap-pane
1754597435.583214 cmd_parse_build_commands 0:41 0:1: -U
1754597435.583217 cmd_parse_build_commands 0:42: #{?#{>:#{window_panes},1},,-}Swap Down
1754597435.583220 cmd_parse_build_commands 0:43: d
1754597435.583223 cmd_parse_build_commands 0:44 0:0: swap-pane
1754597435.583225 cmd_parse_build_commands 0:44 0:1: -D
1754597435.583228 cmd_parse_build_commands 0:45: #{?pane_marked_set,,-}Swap Marked
1754597435.583231 cmd_parse_build_commands 0:46: s
1754597435.583234 cmd_parse_build_commands 0:47 0:0: swap-pane
1754597435.583236 cmd_parse_build_commands 0:48: 
1754597435.583239 cmd_parse_build_commands 0:49: Kill
1754597435.583241 cmd_parse_build_commands 0:50: X
1754597435.583244 cmd_parse_build_commands 0:51 0:0: kill-pane
1754597435.583247 cmd_parse_build_commands 0:52: Respawn
1754597435.583249 cmd_parse_build_commands 0:53: R
1754597435.583252 cmd_parse_build_commands 0:54 0:0: respawn-pane
1754597435.583255 cmd_parse_build_commands 0:54 0:1: -k
1754597435.583257 cmd_parse_build_commands 0:55: #{?pane_marked,Unmark,Mark}
1754597435.583260 cmd_parse_build_commands 0:56: m
1754597435.583263 cmd_parse_build_commands 0:57 0:0: select-pane
1754597435.583265 cmd_parse_build_commands 0:57 0:1: -m
1754597435.583268 cmd_parse_build_commands 0:58: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1754597435.583271 cmd_parse_build_commands 0:59: z
1754597435.583273 cmd_parse_build_commands 0:60 0:0: resize-pane
1754597435.583276 cmd_parse_build_commands 0:60 0:1: -Z
1754597435.583280 cmd_parse_build_commands 0:0: send
1754597435.583282 cmd_parse_build_commands 0:1: -X
1754597435.583285 cmd_parse_build_commands 0:2: history-top
1754597435.583289 args_parse_flags: next -X
1754597435.583292 args_parse_flags: -X
1754597435.583294 args_parse_flags: next history-top
1754597435.583297 args_parse: flags end at 2 of 3
1754597435.583300 args_parse: 2 = history-top (type STRING)
1754597435.583304 cmd_parse_build_commands: send-keys -X history-top
1754597435.583307 cmd_parse_build_commands 0:0: send
1754597435.583309 cmd_parse_build_commands 0:1: -X
1754597435.583312 cmd_parse_build_commands 0:2: history-bottom
1754597435.583316 args_parse_flags: next -X
1754597435.583318 args_parse_flags: -X
1754597435.583321 args_parse_flags: next history-bottom
1754597435.583323 args_parse: flags end at 2 of 3
1754597435.583326 args_parse: 2 = history-bottom (type STRING)
1754597435.583330 cmd_parse_build_commands: send-keys -X history-bottom
1754597435.583333 cmd_parse_build_commands 0:0: if
1754597435.583335 cmd_parse_build_commands 0:1: -F
1754597435.583338 cmd_parse_build_commands 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1754597435.583341 cmd_parse_build_commands 0:3: copy-mode -t=
1754597435.583344 cmd_parse_build_commands 1:0: send
1754597435.583346 cmd_parse_build_commands 1:1: -Xt=
1754597435.583349 cmd_parse_build_commands 1:2: search-backward
1754597435.583352 cmd_parse_build_commands 1:3: #{q:mouse_word}
1754597435.583355 args_parse_flags: next -F
1754597435.583357 args_parse_flags: -F
1754597435.583360 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1754597435.583363 args_parse: flags end at 2 of 4
1754597435.583366 args_parse: 2 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1} (type STRING)
1754597435.583369 args_parse: 3 = copy-mode -t= (type STRING)
1754597435.583373 args_parse_flags: next -Xt=
1754597435.583376 args_parse_flags: -X
1754597435.583378 args_parse_flag_argument: -t = =
1754597435.583381 args_parse_flags: next search-backward
1754597435.583383 args_parse: flags end at 2 of 4
1754597435.583386 args_parse: 2 = search-backward (type STRING)
1754597435.583389 args_parse: 3 = #{q:mouse_word} (type STRING)
1754597435.583397 cmd_parse_build_commands: if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}"
1754597435.583400 cmd_parse_build_commands 0:0: copy-mode
1754597435.583402 cmd_parse_build_commands 0:1: -q
1754597435.583405 cmd_parse_build_commands 1:0: send-keys
1754597435.583408 cmd_parse_build_commands 1:1: -l
1754597435.583410 cmd_parse_build_commands 1:2: --
1754597435.583413 cmd_parse_build_commands 1:3: #{q:mouse_word}
1754597435.583416 args_parse_flags: next -q
1754597435.583418 args_parse_flags: -q
1754597435.583421 args_parse: flags end at 2 of 2
1754597435.583425 args_parse_flags: next -l
1754597435.583427 args_parse_flags: -l
1754597435.583430 args_parse_flags: next --
1754597435.583432 args_parse: flags end at 3 of 4
1754597435.583435 args_parse: 3 = #{q:mouse_word} (type STRING)
1754597435.583439 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_word}"
1754597435.583442 cmd_parse_build_commands 0:0: copy-mode
1754597435.583445 cmd_parse_build_commands 0:1: -q
1754597435.583448 cmd_parse_build_commands 1:0: set-buffer
1754597435.583450 cmd_parse_build_commands 1:1: --
1754597435.583453 cmd_parse_build_commands 1:2: #{q:mouse_word}
1754597435.583456 args_parse_flags: next -q
1754597435.583458 args_parse_flags: -q
1754597435.583461 args_parse: flags end at 2 of 2
1754597435.583464 args_parse_flags: next --
1754597435.583467 args_parse: flags end at 2 of 3
1754597435.583470 args_parse: 2 = #{q:mouse_word} (type STRING)
1754597435.583474 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_word}"
1754597435.583477 cmd_parse_build_commands 0:0: copy-mode
1754597435.583480 cmd_parse_build_commands 0:1: -q
1754597435.583482 cmd_parse_build_commands 1:0: set-buffer
1754597435.583485 cmd_parse_build_commands 1:1: --
1754597435.583487 cmd_parse_build_commands 1:2: #{q:mouse_line}
1754597435.583490 args_parse_flags: next -q
1754597435.583493 args_parse_flags: -q
1754597435.583495 args_parse: flags end at 2 of 2
1754597435.583500 args_parse_flags: next --
1754597435.583503 args_parse: flags end at 2 of 3
1754597435.583505 args_parse: 2 = #{q:mouse_line} (type STRING)
1754597435.583509 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_line}"
1754597435.583512 cmd_parse_build_commands 0:0: copy-mode
1754597435.583515 cmd_parse_build_commands 0:1: -q
1754597435.583517 cmd_parse_build_commands 1:0: send-keys
1754597435.583520 cmd_parse_build_commands 1:1: -l
1754597435.583522 cmd_parse_build_commands 1:2: --
1754597435.583525 cmd_parse_build_commands 1:3: #{q:mouse_hyperlink}
1754597435.583528 args_parse_flags: next -q
1754597435.583530 args_parse_flags: -q
1754597435.583533 args_parse: flags end at 2 of 2
1754597435.583536 args_parse_flags: next -l
1754597435.583539 args_parse_flags: -l
1754597435.583541 args_parse_flags: next --
1754597435.583544 args_parse: flags end at 3 of 4
1754597435.583547 args_parse: 3 = #{q:mouse_hyperlink} (type STRING)
1754597435.583551 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}"
1754597435.583554 cmd_parse_build_commands 0:0: copy-mode
1754597435.583556 cmd_parse_build_commands 0:1: -q
1754597435.583559 cmd_parse_build_commands 1:0: set-buffer
1754597435.583561 cmd_parse_build_commands 1:1: --
1754597435.583564 cmd_parse_build_commands 1:2: #{q:mouse_hyperlink}
1754597435.583567 args_parse_flags: next -q
1754597435.583569 args_parse_flags: -q
1754597435.583572 args_parse: flags end at 2 of 2
1754597435.583575 args_parse_flags: next --
1754597435.583578 args_parse: flags end at 2 of 3
1754597435.583581 args_parse: 2 = #{q:mouse_hyperlink} (type STRING)
1754597435.583585 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_hyperlink}"
1754597435.583588 cmd_parse_build_commands 0:0: split-window
1754597435.583591 cmd_parse_build_commands 0:1: -h
1754597435.583594 args_parse_flags: next -h
1754597435.583604 args_parse_flags: -h
1754597435.583606 args_parse: flags end at 2 of 2
1754597435.583609 cmd_parse_build_commands: split-window -h
1754597435.583612 cmd_parse_build_commands 0:0: split-window
1754597435.583615 cmd_parse_build_commands 0:1: -v
1754597435.583618 args_parse_flags: next -v
1754597435.583621 args_parse_flags: -v
1754597435.583624 args_parse: flags end at 2 of 2
1754597435.583627 cmd_parse_build_commands: split-window -v
1754597435.583633 cmd_parse_build_commands 0:0: swap-pane
1754597435.583636 cmd_parse_build_commands 0:1: -U
1754597435.583640 args_parse_flags: next -U
1754597435.583642 args_parse_flags: -U
1754597435.583645 args_parse: flags end at 2 of 2
1754597435.583648 cmd_parse_build_commands: swap-pane -U
1754597435.583656 cmd_parse_build_commands 0:0: swap-pane
1754597435.583659 cmd_parse_build_commands 0:1: -D
1754597435.583662 args_parse_flags: next -D
1754597435.583665 args_parse_flags: -D
1754597435.583668 args_parse: flags end at 2 of 2
1754597435.583671 cmd_parse_build_commands: swap-pane -D
1754597435.583674 cmd_parse_build_commands 0:0: swap-pane
1754597435.583677 args_parse: flags end at 1 of 1
1754597435.583680 cmd_parse_build_commands: swap-pane
1754597435.583683 cmd_parse_build_commands 0:0: kill-pane
1754597435.583686 args_parse: flags end at 1 of 1
1754597435.583689 cmd_parse_build_commands: kill-pane
1754597435.583694 cmd_parse_build_commands 0:0: respawn-pane
1754597435.583696 cmd_parse_build_commands 0:1: -k
1754597435.583699 args_parse_flags: next -k
1754597435.583702 args_parse_flags: -k
1754597435.583705 args_parse: flags end at 2 of 2
1754597435.583708 cmd_parse_build_commands: respawn-pane -k
1754597435.583711 cmd_parse_build_commands 0:0: select-pane
1754597435.583713 cmd_parse_build_commands 0:1: -m
1754597435.583717 args_parse_flags: next -m
1754597435.583719 args_parse_flags: -m
1754597435.583721 args_parse: flags end at 2 of 2
1754597435.583725 cmd_parse_build_commands: select-pane -m
1754597435.583728 cmd_parse_build_commands 0:0: resize-pane
1754597435.583730 cmd_parse_build_commands 0:1: -Z
1754597435.583733 args_parse_flags: next -Z
1754597435.583736 args_parse_flags: -Z
1754597435.583739 args_parse: flags end at 2 of 2
1754597435.583742 cmd_parse_build_commands: resize-pane -Z
1754597435.583745 args_parse_flags: next -xP
1754597435.583748 args_parse_flag_argument: -x = P
1754597435.583750 args_parse_flags: next -yP
1754597435.583753 args_parse_flag_argument: -y = P
